Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120632398.htm,"12, Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội","6,2 tỷ","206,67 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.8 m,9 m,30 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120632388.htm,"Phố Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","5,2 tỷ","144,44 triệu/m²",4 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",3.1 m,,,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/118915733.htm,"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội","5,35 tỷ","152,86 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",8 m,,,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120632350.htm,"Đường Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","5,29 tỷ","151,14 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119105925.htm,"Phố Hàng Điếu, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",32 tỷ,640 triệu/m²,4 phòng,,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120632315.htm,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","5,95 tỷ",170 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120357862.htm,"Đường Đại Cát, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội","4,1 tỷ","117,14 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,,140 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119098050.htm,"55, Linh Quangb, Phường Văn Chương, Quận Đống Đa, Hà Nội","5,6 tỷ","180,65 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,124 m²,31 m²,Đông Bắc,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120632255.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","4,45 tỷ","114,10 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3 m,10 m,30 m²,39 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120561570.htm,"Vĩnh Ninh, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội","4,15 tỷ","103,75 triệu/m²",4 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,42 m²,40 m²,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120632187.htm,"Phố Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội","5,9 tỷ","131,11 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,45 m²,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120632185.htm,"Phố Phan Kế Bính, Phường Cống Vị, Quận Ba Đình, Hà Nội","7,25 tỷ","161,11 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,,45 m²,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120632182.htm#px=SR-special_display_ad-[PO-2][PL-default],"Đường Khương Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội","6,85 tỷ",137 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119856487.htm,"Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",18 tỷ,"276,92 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,65 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/118540145.htm,"Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","9,15 tỷ","152,50 triệu/m²",6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,60 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120632166.htm,"Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","6,55 tỷ","167,95 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,39 m²,39 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120335970.htm,"Đường Thiên Hiền, Mỹ Đình 1, Nam Từ Liêm, Hà Nội, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","11,8 tỷ","347,06 triệu/m²",5 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,40 m²,34 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119545949.htm,"Đường Tam Trinh, Phường Mai Động, Quận Hoàng Mai, Hà Nội","5,3 tỷ","176,67 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,,30 m²,30 m²,Tây,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120479837.htm,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","5,9 tỷ","168,57 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,45 m²,35 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/116510873.htm,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","5,35 tỷ","74,31 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,72 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120632094.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","10,5 tỷ",250 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120632077.htm#px=SR-special_display_ad-[PO-11][PL-default],"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","12,5 tỷ",250 triệu/m²,4 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",4.2 m,,50 m²,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631947.htm,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","1,6 tỷ","86,49 triệu/m²",2 phòng,,,Đang chờ sổ,"Nhà ngõ, hẻm",,,,18.5 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120153171.htm,"Phố Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội","3,25 tỷ","203,12 triệu/m²",2 phòng,2 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,20 m²,16 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/88985038.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",25 tỷ,"208,33 triệu/m²",4 phòng,6 phòng,6,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,120 m²,120 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631902.htm#px=SR-special_display_ad-[PO-15][PL-default],"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","9,2 tỷ","248,65 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,37 m²,37 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120631877.htm,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","6,48 tỷ",216 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,,,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120631783.htm,"10, nghĩa lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","9,9 tỷ","117,86 triệu/m²",3 phòng,2 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,19 m,84 m²,84 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631781.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","5,65 tỷ","166,18 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,,38 m²,34 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631778.htm,"Phố Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội","7,78 tỷ","222,29 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120631748.htm,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội","4,85 tỷ","220,45 triệu/m²",3 phòng,4 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,22 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120631735.htm,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","4,05 tỷ","126,56 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,9 m,32 m²,32 m²,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/118842663.htm#px=SR-special_display_ad-[PO-2][PL-default],"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội","4,7 tỷ","134,29 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,175 m²,35 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/118919072.htm,"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội","25,9 tỷ","323,75 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",,,560 m²,80 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120631700.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","7,55 tỷ","215,71 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120129762.htm,"Phố Lạc Trung, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20 tỷ,"285,71 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,280 m²,70 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thuong-tin-ha-noi/120631691.htm,"Dt427b, Thị trấn Thường Tín, Huyện Thường Tín, Hà Nội",21 tỷ,"233,33 triệu/m²",5 phòng,,5,Đã có sổ,Nhà phố liền kề,,,,90 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119798133.htm,"Phố Hàng Buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",60 tỷ,1 tỷ/m²,5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",4.5 m,,300 m²,60 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120631598.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","6,68 tỷ","159,05 triệu/m²",3 phòng,4 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119363694.htm,"Phố Nguyễn Hy Quang, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",47 tỷ,"408,70 triệu/m²",8 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",12 m,,1000 m²,115 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631592.htm,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","5,95 tỷ","165,28 triệu/m²",4 phòng,5 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,36 m²,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119396636.htm,"Đường Linh Quang, Phường Văn Chương, Quận Đống Đa, Hà Nội",24 tỷ,600 triệu/m²,7 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",7 m,,280 m²,40 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120631575.htm,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",6 tỷ,"133,33 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119885292.htm,"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Quận Long Biên, Hà Nội",130 tỷ,"590,91 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,10,Đã có sổ,"Nhà mặt phố, mặt tiền",8 m,,2200 m²,220 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120631553.htm,"Đường Đại Cát, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội","3,5 tỷ","97,22 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,36 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119620837.htm,"Phố Lê Trực, Phường Điện Biên, Quận Ba Đình, Hà Nội",37 tỷ,"569,23 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,260 m²,65 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119818506.htm#px=SR-special_display_ad-[PO-16][PL-default],"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","8,8 tỷ","151,72 triệu/m²",nhiều hơn 10 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",,,,58 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/114449725.htm,"Chu Huy Mân, Phường Phúc Đồng, Quận Long Biên, Hà Nội","5,75 tỷ","110,58 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,52 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119601062.htm,"Đường Nguyễn Tri Phương, Phường Điện Biên, Quận Ba Đình, Hà Nội","23,5 tỷ","361,54 triệu/m²",7 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",5.5 m,,455 m²,65 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119634514.htm#px=SR-special_display_ad-[PO-19][PL-default],"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","11,9 tỷ",175 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,68 m²,68 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120244146.htm,"Phố Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",53 tỷ,530 triệu/m²,5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,500 m²,100 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/118188379.htm,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","7,65 tỷ","136,61 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,56 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120365723.htm,"Phố Vạn Bảo, Phường Liễu Giai, Quận Ba Đình, Hà Nội",24 tỷ,"369,23 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5.5 m,,325 m²,65 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120631491.htm,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","4,35 tỷ","197,73 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,22 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-oai-ha-noi/120631472.htm,"kỳ thủy, Xã Bích Hòa, Huyện Thanh Oai, Hà Nội","3,25 tỷ","98,48 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120215174.htm,"Phố Vạn Bảo, Phường Liễu Giai, Quận Ba Đình, Hà Nội","34,5 tỷ","492,86 triệu/m²",9 phòng,Nhiều hơn 6 phòng,9,Đã có sổ,"Nhà mặt phố, mặt tiền",6.5 m,,500 m²,70 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119537503.htm,"Nguyễn An Ninh , Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",27 tỷ,"402,99 triệu/m²",6 phòng,6 phòng,6,Đã có sổ,"Nhà mặt phố, mặt tiền",5.5 m,,400 m²,67 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119918016.htm,"Phố Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",22 tỷ,"488,89 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,225 m²,45 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120336240.htm,Phố Phú Viên,"2,5 tỷ","43,10 triệu/m²",1 phòng,1 phòng,1,Không có sổ,"Nhà ngõ, hẻm",,,,58 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120631430.htm,"Phố Khương Trung, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","6,8 tỷ",170 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,40 m²,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119360661.htm,"Phố Ngô Thì Nhậm, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","15,5 tỷ","469,70 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",,,99 m²,33 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119874186.htm,"Phố Lý Thường Kiệt, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội",75 tỷ,750 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,700 m²,100 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119889886.htm,"65, Phố Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","4,7 tỷ","123,68 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",3.96 m,,38 m²,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120197383.htm,"Ngõ 279 Phố Đội Cấn, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","15,5 tỷ","369,05 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,210 m²,42 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120039747.htm,"Phố Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội",35 tỷ,"514,71 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà ngõ, hẻm",7.5 m,,544 m²,68 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120053775.htm,"Đường Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội",33 tỷ,600 triệu/m²,5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",6 m,,275 m²,55 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119685859.htm,"Phố Trần Nhân Tông, Phường Nguyễn Du, Quận Hai Bà Trưng, Hà Nội",28 tỷ,800 triệu/m²,6 phòng,6 phòng,6,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,210 m²,35 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119483772.htm,"Phố Cảm Hội, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội","21,5 tỷ","238,89 triệu/m²",5 phòng,5 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",22 m,,270 m²,90 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120546842.htm,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","6,6 tỷ","253,85 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,30 m²,26 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/118251235.htm,"Phố Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","27,5 tỷ","392,86 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",6.5 m,,490 m²,70 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/120167248.htm,"Phố Ngô Thì Nhậm, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",33 tỷ,660 triệu/m²,5 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,250 m²,50 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/119408777.htm,"Phố Hàn Thuyên, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",75 tỷ,"937,50 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",11 m,,550 m²,80 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119090509.htm,"Phố Hoè Nhai, Phường Nguyễn Trung Trực, Quận Ba Đình, Hà Nội",77 tỷ,"905,88 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",6.5 m,,770 m²,85 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120519053.htm,"Phố Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","4,5 tỷ",150 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119366125.htm,"Phố Yết Kiêu, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội",100 tỷ,1 tỷ/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,11,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,1100 m²,100 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119077615.htm,"Phố Hàng Buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Hà Nội",300 tỷ,"909,09 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,8,Đã có sổ,"Nhà mặt phố, mặt tiền",10 m,,2640 m²,330 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631250.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","2,2 tỷ","104,76 triệu/m²",2 phòng,,3,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",4 m,,,21 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631238.htm,"Đường Tam Trinh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","5,99 tỷ","171,14 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120591174.htm,"Phố Mạc Xá, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội","5,49 tỷ","142,60 triệu/m²",2 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",,,,38.5 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120631140.htm,"Phố Tây Trà, Phường Trần Phú, Quận Hoàng Mai, Hà Nội","5,18 tỷ","161,88 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120631132.htm,"Phố Xuân Đỗ, Phường Cự Khối, Quận Long Biên, Hà Nội","4,5 tỷ",150 triệu/m²,3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",38 m,,30 m²,30 m²,,
