Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120612034.htm#px=SR-special_display_ad-[PO-7][PL-default],"HÀNG BỘT, Phường Hàng Bột, Quận Đống Đa, Hà Nội","2,5 tỷ","156,25 triệu/m²",2 phòng,1 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,16 m²,16 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120612006.htm,"Đường Đặng Thùy Trâm, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","19,5 tỷ",300 triệu/m²,4 phòng,4 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,65 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120611964.htm,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","6,2 tỷ","147,62 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,45 m²,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120517478.htm,"Phố Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",6 tỷ,60 triệu/m²,1 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",,,,100 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120532431.htm,"Phố Tư Đình, Phường Long Biên, Quận Long Biên, Hà Nội",14 tỷ,"233,33 triệu/m²",3 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,60 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120280667.htm,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội","6,8 tỷ","94,44 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,75 m²,72 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/115876411.htm,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","7,5 tỷ","129,31 triệu/m²",6 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,290 m²,58 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120611581.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","12,5 tỷ","297,62 triệu/m²",4 phòng,3 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120611566.htm,"Phố Nguyễn Văn Ngọc, Phường Cống Vị, Quận Ba Đình, Hà Nội",10 tỷ,"142,86 triệu/m²",3 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",7 m,10 m,70 m²,70 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120517398.htm,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội","12,9 tỷ","196,65 triệu/m²",9 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,66 m²,65.6 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120611398.htm,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","12,5 tỷ","231,48 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,54 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120611377.htm,"Ngõ 118 Nguyễn Khánh Toàn, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","9,5 tỷ","237,50 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/118515354.htm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội","7,3 tỷ","235,48 triệu/m²",3 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4 m,8 m,31 m²,31 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120611299.htm,"Phố Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","7,8 tỷ","205,26 triệu/m²",6 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,190 m²,38 m²,Đông Nam,
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120611282.htm,"Vạn Phúc, Xã Vạn Phúc, Huyện Thanh Trì, Hà Nội","2,4 tỷ","66,67 triệu/m²",3 phòng,3 phòng,33,Đã có sổ,"Nhà ngõ, hẻm",4 m,9 m,40 m²,36 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120611276.htm,"Phố Trần Thái Tông, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",26 tỷ,260 triệu/m²,4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,100 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/118398959.htm,"Chu Huy Mân , long biên , Phường Phúc Đồng, Quận Long Biên, Hà Nội",10 tỷ,"140,85 triệu/m²",5 phòng,4 phòng,55,Đã có sổ,"Nhà ngõ, hẻm",4 m,15 m,350 m²,71 m²,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120611255.htm,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",75 tỷ,"937,50 triệu/m²",nhiều hơn 10 phòng,Nhiều hơn 6 phòng,10,Đã có sổ,"Nhà mặt phố, mặt tiền",10 m,,100 m²,80 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119158726.htm,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",4 tỷ,125 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,8 m,150 m²,32 m²,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120611220.htm#px=SR-special_display_ad-[PO-6][PL-default],"Phố Vương Thừa Vũ, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","9,86 tỷ","197,20 triệu/m²",3 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",4.14 m,,50 m²,50 m²,Tây Bắc,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120309834.htm,"Yên bái 2 , Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",87 tỷ,"394,56 triệu/m²",2 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",11 m,20 m,,220.5 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119182238.htm,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",24 tỷ,160 triệu/m²,4 phòng,3 phòng,3,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,,,150 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120611156.htm,"Phố Phan Kế Bính, Phường Cống Vị, Quận Ba Đình, Hà Nội","7,5 tỷ","202,70 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,37 m²,37 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120611142.htm,"Phố Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Hà Nội","11,2 tỷ","123,08 triệu/m²",4 phòng,5 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",5.2 m,17.5 m,91 m²,91 m²,Đông Bắc,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/119704026.htm,"Ngõ 195 Đường Hồng Hà, Phường Phúc Tân, Quận Hoàn Kiếm, Hà Nội",6 tỷ,150 triệu/m²,5 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120610982.htm,"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội","5,555 tỷ","123,44 triệu/m²",1 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",5.2 m,,45 m²,45 m²,Tây,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610956.htm,Đường Trường Chinh,"11,2 tỷ",160 triệu/m²,4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,70 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120610943.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",12 tỷ,"193,55 triệu/m²",6 phòng,,,Đã có sổ,Nhà phố liền kề,,,,62 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120376794.htm,"Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","7,55 tỷ","164,13 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,,46 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/118039509.htm,"Ái Mộ, Phường Long Biên, Quận Long Biên, Hà Nội","6,17 tỷ","205,67 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610860.htm#px=SR-special_display_ad-[PO-17][PL-default],"Phố Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","8,45 tỷ","196,51 triệu/m²",4 phòng,2 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.9 m,,43 m²,43 m²,Tây Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610772.htm,"lạc long quân, Phường Quảng An, Quận Tây Hồ, Hà Nội","4,9 tỷ",140 triệu/m²,2 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,8.75 m,140 m²,35 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610753.htm,"Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội","6,4 tỷ","213,33 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610656.htm,"Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","7,6 tỷ","237,50 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,36 m²,32 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120610643.htm,"Phố Trần Kim Xuyến, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","74,5 tỷ","480,65 triệu/m²",4 phòng,,,Đã có sổ,Nhà biệt thự,,,,155 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120610602.htm,"Hoàng Hoa Thám, Phường Đội Cấn, Quận Ba Đình, Hà Nội",8 tỷ,"177,78 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120610519.htm#px=SR-special_display_ad-[PO-3][PL-default],"Đường Đại Cát, Phường Liên Mạc, Quận Bắc Từ Liêm, Hà Nội","5,6 tỷ","116,67 triệu/m²",3 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",4.8 m,10 m,200 m²,48 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120584437.htm#px=SR-special_display_ad-[PO-4][PL-default],"Phố Văn La, Phường Phú La, Quận Hà Đông, Hà Nội","11,8 tỷ","318,92 triệu/m²",4 phòng,5 phòng,7,Đã có sổ,"Nhà mặt phố, mặt tiền",3.6 m,,,37 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120610415.htm,"Phố Khâm Thiên, Phường Hàng Bột, Quận Đống Đa, Hà Nội","5,85 tỷ","167,14 triệu/m²",4 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,,35 m²,35 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120610316.htm#px=SR-special_display_ad-[PO-6][PL-default],"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội","8,5 tỷ","173,47 triệu/m²",3 phòng,2 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",4 m,,49 m²,49 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120610293.htm#px=SR-special_display_ad-[PO-7][PL-default],"Phố Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Hà Nội","8,5 tỷ","188,89 triệu/m²",4 phòng,4 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",5 m,9 m,45 m²,45 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120610198.htm,"Phố Trần Kim Xuyến, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","74,5 tỷ","480,65 triệu/m²",3 phòng,,,Đã có sổ,Nhà biệt thự,,,,155 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610167.htm,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội","9,15 tỷ","175,96 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,52 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120610147.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","5,2 tỷ",208 triệu/m²,2 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,25 m²,25 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119527649.htm,"Đường Thanh Lãm, Phường Phú Lãm, Quận Hà Đông, Hà Nội","5,5 tỷ","137,50 triệu/m²",4 phòng,4 phòng,55,Đã có sổ,"Nhà ngõ, hẻm",4 m,10 m,40 m²,40 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120610082.htm,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","16,9 tỷ","241,43 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,Nhà phố liền kề,,,70 m²,70 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120415800.htm#px=SR-special_display_ad-[PO-13][PL-default],"chương mỹ, Phường Biên Giang, Quận Hà Đông, Hà Nội","2,25 tỷ",75 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120610046.htm#px=SR-special_display_ad-[PO-14][PL-default],"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","3,2 tỷ",160 triệu/m²,2 phòng,2 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,20 m²,20 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/114424924.htm,Phố Cát Linh,"5,65 tỷ","196,86 triệu/m²",3 phòng,3 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,28.7 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120609910.htm,"Phố Trần Kim Xuyến, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","29,5 tỷ","393,33 triệu/m²",6 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,75 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119966031.htm,"Phố Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","7,8 tỷ","205,26 triệu/m²",4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.8 m,10.8 m,38 m²,38 m²,Đông,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120337700.htm,"46, Ngách 99/110/23 P.Định Công Hạ, Phường Định Công, Quận Hoàng Mai, Hà Nội","3,3 tỷ","94,29 triệu/m²",3 phòng,3 phòng,3,Không có sổ,"Nhà ngõ, hẻm",4.7 m,7 m,35 m²,35 m²,Đông Nam,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-huyen-thuong-tin-ha-noi/119974748.htm,"Dt427b, Thị trấn Thường Tín, Huyện Thường Tín, Hà Nội",10 tỷ,"114,94 triệu/m²",5 phòng,6 phòng,5,Đã có sổ,Nhà phố liền kề,,,348 m²,87 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120609694.htm,"Phan Kế Bính, Phường Liễu Giai, Quận Ba Đình, Hà Nội",7 tỷ,"155,56 triệu/m²",6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120227585.htm#px=SR-special_display_ad-[PO-1][PL-default],"Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội","4,95 tỷ",150 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",3.5 m,9.5 m,,33 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120609637.htm,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội","7,85 tỷ","211,02 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,38 m²,37.2 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120202271.htm#px=SR-special_display_ad-[PO-3][PL-default],"Phố Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",5 tỷ,"156,25 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.7 m,9.5 m,,32 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120609566.htm,"Phố Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","4,7 tỷ","151,61 triệu/m²",3 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,,,31 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120609537.htm,"Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",5 tỷ,"121,95 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,41 m²,41 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/120417386.htm#px=SR-special_display_ad-[PO-6][PL-default],"chợ Đại Thành, Xã Đại Thành, Huyện Quốc Oai, Hà Nội","3,1 tỷ","56,36 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,55 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120609456.htm,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội","10,3 tỷ","223,91 triệu/m²",4 phòng,5 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3.4 m,15 m,42 m²,46 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/119431374.htm,"Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",6 tỷ,"81,08 triệu/m²",8 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,74 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120229706.htm,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội","6,5 tỷ","185,71 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,35 m²,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120609320.htm,"Bùi Xương Trạch, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội","11,65 tỷ","224,04 triệu/m²",1 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,12 m,52 m²,52 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120216029.htm#px=SR-special_display_ad-[PO-11][PL-default],"Phố Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội","5,25 tỷ",175 triệu/m²,3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,Đông Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120216190.htm#px=SR-special_display_ad-[PO-12][PL-default],"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội","6,58 tỷ","121,85 triệu/m²",5 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,54 m²,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120216412.htm#px=SR-special_display_ad-[PO-13][PL-default],"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội","4,4 tỷ","146,67 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120197428.htm,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội","7,25 tỷ","161,11 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120197303.htm,"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội","6,25 tỷ","164,47 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/113120090.htm,"Xã Đàn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","5,85 tỷ","139,29 triệu/m²",6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,42 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/118500756.htm,"Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội","2,85 tỷ","67,86 triệu/m²",2 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",4.2 m,10 m,42 m²,42 m²,Tây Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/116485031.htm,"Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","5,8 tỷ","113,73 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,51 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120609056.htm,"Phố Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","7,9 tỷ","207,89 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120608979.htm,"Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","8,25 tỷ","217,11 triệu/m²",4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/120608964.htm,"Phù Liễn, Xã Bắc Hồng, Huyện Đông Anh, Hà Nội","3,1 tỷ","73,81 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",4 m,,42 m²,42 m²,Đông,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120608955.htm,"Ngõ Văn Chương, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",5 tỷ,"135,14 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",,,,37 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120608899.htm,"Đường Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","4,05 tỷ","122,73 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/118872816.htm#px=SR-special_display_ad-[PO-4][PL-default],"đường hoa, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","2,55 tỷ",85 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120608855.htm,"Phố Trung Kính, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",29 tỷ,"386,67 triệu/m²",6 phòng,,,Đã có sổ,Nhà phố liền kề,,,,75 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120370414.htm#px=SR-special_display_ad-[PO-6][PL-default],"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","4,98 tỷ",166 triệu/m²,3 phòng,4 phòng,,Đã có sổ,"Nhà ngõ, hẻm",3 m,,,30 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120529116.htm,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","6,5 tỷ","216,67 triệu/m²",5 phòng,5 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4.8 m,,38 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/120222500.htm,"Đường Hải Bối, Xã Hải Bối, Huyện Đông Anh, Hà Nội","4,5 tỷ","96,77 triệu/m²",3 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",5.5 m,8 m,200 m²,46.5 m²,,Hoàn thiện cơ bản
