Link,Địa chỉ,Giá tổng,Giá/m²,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Giấy tờ pháp lý,Loại hình nhà ở,Chiều ngang,Chiều dài,Diện tích sử dụng,Diện tích đất,Hướng cửa chính,Tình trạng nội thất
https://www.nhatot.com/mua-ban-quan-tay-ho-ha-noi/120660163.htm,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","17,1 tỷ","371,74 triệu/m²",10 phòng,4 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",5 m,10 m,50 m²,46 m²,,
https://www.nhatot.com/mua-ban-quan-tay-ho-ha-noi/120660164.htm,"Ngõ 238 Ngách 9A, Phường Quảng An, Quận Tây Hồ, Hà Nội","2,2 tỷ",55 triệu/m²,3 phòng,2 phòng,2,Giấy tờ viết tay,"Nhà ngõ, hẻm",4 m,10 m,,40 m²,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-long-bien-ha-noi/120659921.htm,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","8,6 tỷ","186,96 triệu/m²",4 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",6 m,,,46 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-quan-hoang-mai-ha-noi/120659918.htm,"Phố Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","2,3 tỷ",115 triệu/m²,2 phòng,2 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,5 m,25 m²,20 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659918.htm,"Phố Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội","2,3 tỷ",115 triệu/m²,2 phòng,2 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",4 m,5 m,25 m²,20 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120184188.htm,"Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","13,5 tỷ","281,25 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,48 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120659890.htm#px=SR-special_display_ad-[PO-3][PL-default],"Ngõ 79 Cầu Giấy, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","6,9 tỷ","197,14 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659877.htm,"ĐÔNG THIÊN, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","3,68 tỷ","81,78 triệu/m²",3 phòng,3 phòng,3,Sổ chung / công chứng vi bằng,"Nhà mặt phố, mặt tiền",4 m,,135 m²,45 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120659788.htm,"ĐƯỜNG HÀ TRÌ 4, Phường Hà Cầu, Quận Hà Đông, Hà Nội","6,5 tỷ","185,71 triệu/m²",3 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",3.3 m,10.6 m,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120659736.htm,"Phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","11,2 tỷ","248,89 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,45 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/112253002.htm,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","4,95 tỷ",165 triệu/m²,nhiều hơn 10 phòng,Nhiều hơn 6 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",4 m,7.5 m,35 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120565815.htm,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","6,1 tỷ","174,29 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,36 m²,35 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120659601.htm,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","9,9 tỷ","230,23 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,43 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120659597.htm#px=SR-special_display_ad-[PO-10][PL-default],"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",5 tỷ,"166,67 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,30 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659549.htm,"Phố Ngũ Nhạc, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","5,34 tỷ","161,82 triệu/m²",6 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,33 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120659473.htm,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","10,5 tỷ","262,50 triệu/m²",4 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,40 m²,40 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/120659444.htm,"QL6, Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội","3,3 tỷ",66 triệu/m²,4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,50 m²,50 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659439.htm,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","6,49 tỷ","127,25 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",4.2 m,,51 m²,51 m²,Đông,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120607650.htm,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","9,5 tỷ",190 triệu/m²,4 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,50 m²,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120659410.htm,"Đường Ngô Quyền, Phường Quang Trung, Quận Hà Đông, Hà Nội","6,5 tỷ","203,12 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659365.htm,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","5,3 tỷ","165,62 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659336.htm,"13, Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội","5,29 tỷ","188,93 triệu/m²",3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,8 m,28 m²,28 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/120659292.htm,"Cuối trịnh văn bô , Xã Vân Canh, Huyện Hoài Đức, Hà Nội","4,85 tỷ","101,04 triệu/m²",8 phòng,Nhiều hơn 6 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,12 m,50 m²,48 m²,Đông Bắc,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120659278.htm,"Ngõ Văn Hương, Phường Văn Chương, Quận Đống Đa, Hà Nội","6,5 tỷ","162,50 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,40 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120659238.htm,"Lãng Yên, Phường Láng Thượng, Quận Đống Đa, Hà Nội","28,5 tỷ","335,29 triệu/m²",nhiều hơn 10 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",4.5 m,,85 m²,85 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120659211.htm,"Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","8,29 tỷ","236,86 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120659191.htm,"Yên Hòa , Phường Mộ Lao, Quận Hà Đông, Hà Nội","3,85 tỷ","113,24 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,34 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659183.htm,"Phố Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội","4,7 tỷ","151,61 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,31 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120659175.htm,"Đường 19 Tháng 5, Phường Văn Quán, Quận Hà Đông, Hà Nội","4,2 tỷ","131,25 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,32 m²,32 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120659151.htm,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","7,2 tỷ","167,44 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,172 m²,43 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120484552.htm,"lạc trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội","6,8 tỷ","133,33 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,51 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120659084.htm,"Phố Vũ Phạm Hàm, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","19,5 tỷ","304,69 triệu/m²",5 phòng,,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,64 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120658935.htm,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội","7,5 tỷ","194,30 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38.6 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120658931.htm,"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội","16,6 tỷ","263,49 triệu/m²",4 phòng,,7,Đã có sổ,"Nhà ngõ, hẻm",,,65 m²,63 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120658908.htm#px=SR-special_display_ad-[PO-11][PL-default],"Đường Nguyễn Văn Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội","17,5 tỷ","218,75 triệu/m²",5 phòng,4 phòng,6,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,80 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120658892.htm,"Phố Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","3,2 tỷ","139,13 triệu/m²",2 phòng,2 phòng,,Đã có sổ,"Nhà ngõ, hẻm",5.5 m,,,23 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/120658830.htm,"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội","4,5 tỷ",150 triệu/m²,3 phòng,3 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",3.6 m,,,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120507037.htm#px=SR-special_display_ad-[PO-14][PL-default],"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội","6,35 tỷ","211,67 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",,,34.5 m²,30 m²,Đông,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120658752.htm,"Nguyễn An Ninh, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",14 tỷ,280 triệu/m²,8 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120658706.htm,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","5,8 tỷ","170,59 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,34 m²,34 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120582178.htm,"Ngõ Thịnh Quang, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","9,88 tỷ","193,73 triệu/m²",nhiều hơn 10 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,51 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120186857.htm,"lạc Long Quân, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội","8,5 tỷ","229,73 triệu/m²",4 phòng,5 phòng,6,Đã có sổ,Nhà phố liền kề,5 m,8 m,220 m²,37 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/118777482.htm,"Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội","5,48 tỷ","182,67 triệu/m²",3 phòng,4 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,30 m²,30 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120383870.htm,"Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",37 tỷ,"493,33 triệu/m²",6 phòng,4 phòng,5,Đã có sổ,Nhà phố liền kề,7.5 m,10 m,350 m²,75 m²,Nam,Bàn giao thô
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120438627.htm,"Đường Phương Canh, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội","7,05 tỷ","180,77 triệu/m²",5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,39 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120479670.htm,"Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","12,9 tỷ","230,36 triệu/m²",10 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,56 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120658640.htm,"Xã Đàn, Phường Khâm Thiên, Quận Đống Đa, Hà Nội","7,2 tỷ","205,71 triệu/m²",4 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120658607.htm,"Đường Thụy Phương, Phường Thụy Phương, Quận Bắc Từ Liêm, Hà Nội","7,1 tỷ","92,21 triệu/m²",1 phòng,1 phòng,1,Đã có sổ,"Nhà ngõ, hẻm",,,,77 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/120658572.htm,"KĐT Việt Hưng, Phường Giang Biên, Quận Long Biên, Hà Nội",26 tỷ,"216,67 triệu/m²",5 phòng,,,Đã có sổ,Nhà biệt thự,,,,120 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120658551.htm,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội","3,45 tỷ","156,82 triệu/m²",2 phòng,2 phòng,2,Đã có sổ,"Nhà ngõ, hẻm",4 m,5 m,100 m²,22 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/119844084.htm,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","8,4 tỷ",200 triệu/m²,4 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,42 m²,42 m²,Tây Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120658513.htm,"Phố Xã Đàn, Phường Nam Đồng, Quận Đống Đa, Hà Nội","6,2 tỷ","167,57 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,37 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/120177932.htm,"Phố Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",12 tỷ,200 triệu/m²,5 phòng,6 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,60 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120658343.htm,"Đường Hoàng Quốc Việt, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","20,5 tỷ","341,67 triệu/m²",6 phòng,6 phòng,5,Đã có sổ,"Nhà ngõ, hẻm",5 m,12 m,300 m²,60 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120231026.htm,"Phố 8 Tháng 3, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",8 tỷ,160 triệu/m²,3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120193187.htm,"Phố Lương Yên, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội","6,3 tỷ","136,96 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,46 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120192631.htm,"Phố Lò Đúc, Phường Đống Mác, Quận Hai Bà Trưng, Hà Nội",6 tỷ,"157,89 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120178253.htm,"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",7 tỷ,"120,69 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,58 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120658293.htm,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","11,5 tỷ","176,92 triệu/m²",4 phòng,3 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,65 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/120658290.htm,"Dương Văn Bé, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","8,2 tỷ",205 triệu/m²,6 phòng,5 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,40 m²,40 m²,Đông Nam,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/119942346.htm,"Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","19,5 tỷ","237,80 triệu/m²",4 phòng,,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,82 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120185013.htm,"Phố Kim Đồng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",12 tỷ,240 triệu/m²,4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,50 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120658177.htm,"Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội","3,4 tỷ","89,47 triệu/m²",2 phòng,,2,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,38 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120658160.htm,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","9,3 tỷ","178,85 triệu/m²",4 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,52 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120658147.htm,"Đông Thiên, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội","5,49 tỷ","91,50 triệu/m²",4 phòng,,3,Đã có sổ,"Nhà ngõ, hẻm",7 m,,,60 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120658143.htm,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","1,5 tỷ",50 triệu/m²,2 phòng,2 phòng,2,Đang chờ sổ,"Nhà ngõ, hẻm",4 m,,60 m²,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120407959.htm,"Phố Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội","4,6 tỷ","164,29 triệu/m²",3 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,28 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120480273.htm,"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","13,9 tỷ","231,67 triệu/m²",10 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,60 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120658047.htm,"Phố Phú Lương, Phường Phú Lãm, Quận Hà Đông, Hà Nội","1,95 tỷ","42,39 triệu/m²",2 phòng,,,Sổ chung / công chứng vi bằng,"Nhà ngõ, hẻm",,,46 m²,46 m²,,Hoàn thiện cơ bản
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/119156037.htm,"Ngõ 649 Đường Bát Khối, Phường Cự Khối, Quận Long Biên, Hà Nội",5 tỷ,"142,86 triệu/m²",3 phòng,4 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4 m,9 m,200 m²,35 m²,Tây Nam,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120658011.htm,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","7,28 tỷ",208 triệu/m²,5 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,,35 m²,,
https://www.nhatot.com/mua-ban-nha-dat-huyen-dong-anh-ha-noi/120657997.htm,"Du Nội, Xã Mai Lâm, Huyện Đông Anh, Hà Nội","7,86 tỷ","87,33 triệu/m²",3 phòng,2 phòng,,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,90 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/119851031.htm,"Yên hoà, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","11,8 tỷ","168,57 triệu/m²",nhiều hơn 10 phòng,,6,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,,70 m²,70 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/120657950.htm,"Phố Phương Mai, Phường Phương Mai, Quận Đống Đa, Hà Nội","2,65 tỷ","110,42 triệu/m²",1 phòng,,,Đã có sổ,"Nhà ngõ, hẻm",,,45 m²,24 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/120579520.htm,"Phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",15 tỷ,"272,73 triệu/m²",5 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4 m,,,55 m²,,Nội thất cao cấp
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120390993.htm,"Đường Đê Yên Nghĩa, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","2,9 tỷ","72,50 triệu/m²",3 phòng,3 phòng,3,Đã có sổ,"Nhà ngõ, hẻm",,,120 m²,40 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120657847.htm,"Số 2 vạn phúc, Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","2,95 tỷ","210,71 triệu/m²",2 phòng,2 phòng,,Đã có sổ,"Nhà ngõ, hẻm",,,,14 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/120657837.htm,"Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội","14,5 tỷ","308,51 triệu/m²",4 phòng,3 phòng,5,Đã có sổ,"Nhà mặt phố, mặt tiền",,,,47 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120657802.htm,"Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội","7,6 tỷ","185,37 triệu/m²",4 phòng,5 phòng,4,Đã có sổ,"Nhà mặt phố, mặt tiền",4.5 m,10 m,164 m²,41 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120657788.htm,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội","4,2 tỷ",140 triệu/m²,4 phòng,,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,,,30 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/119635329.htm,"Đường Quốc lộ 6 mở rộng (Ba La - Xuân Mai), Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","2,8 tỷ",70 triệu/m²,3 phòng,3 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",,,120 m²,40 m²,,
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/120632960.htm,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",4 tỷ,125 triệu/m²,4 phòng,4 phòng,4,Đã có sổ,"Nhà ngõ, hẻm",3 m,10.8 m,32 m²,32 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120657705.htm,"Đường Lạc Long Quân, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","8,7 tỷ","207,14 triệu/m²",4 phòng,5 phòng,6,Đã có sổ,"Nhà ngõ, hẻm",4.5 m,9 m,42 m²,42 m²,,Nội thất đầy đủ
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120657659.htm,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",9 tỷ,200 triệu/m²,4 phòng,4 phòng,7,Đã có sổ,"Nhà ngõ, hẻm",5.5 m,9 m,45 m²,45 m²,,Hoàn thiện cơ bản
